measurement_id,pair_id,timestamp,api_type,scenario_id,scenario_name,repository,owner,repo,run_number,order_index,http_status,success,elapsed_ms,response_bytes,request_count,attempts,token_label,error
3b1b/manim:C1:run008:GraphQL,3b1b/manim:C1:run008,2026-06-22T01:55:17.008467Z,GraphQL,C1,repository_metadata,3b1b/manim,3b1b,manim,8,2,200,1,366.707,433,1,1,GITHUB_GRAPHQL_TOKEN,
3b1b/manim:C2:run008:REST,3b1b/manim:C2:run008,2026-06-22T01:55:17.846305Z,REST,C2,recent_pull_requests,3b1b/manim,3b1b,manim,8,1,200,1,834.089,162212,1,1,GITHUB_REST_TOKEN,
3b1b/manim:C2:run008:GraphQL,3b1b/manim:C2:run008,2026-06-22T01:55:18.418349Z,GraphQL,C2,recent_pull_requests,3b1b/manim,3b1b,manim,8,2,200,1,571.046,2736,1,1,GITHUB_GRAPHQL_TOKEN,
3b1b/manim:C3:run008:REST,3b1b/manim:C3:run008,2026-06-22T01:55:19.062044Z,REST,C3,recent_issues,3b1b/manim,3b1b,manim,8,1,200,1,642.556,33022,1,1,GITHUB_REST_TOKEN,
3b1b/manim:C3:run008:GraphQL,3b1b/manim:C3:run008,2026-06-22T01:55:19.748950Z,GraphQL,C3,recent_issues,3b1b/manim,3b1b,manim,8,2,200,1,686.373,2339,1,1,GITHUB_GRAPHQL_TOKEN,
3b1b/manim:C4:run008:GraphQL,3b1b/manim:C4:run008,2026-06-22T01:55:20.506039Z,GraphQL,C4,combined_repository_prs_issues,3b1b/manim,3b1b,manim,8,1,200,1,755.919,5470,1,1,GITHUB_GRAPHQL_TOKEN,
3b1b/manim:C4:run008:REST,3b1b/manim:C4:run008,2026-06-22T01:55:22.228576Z,REST,C4,combined_repository_prs_issues,3b1b/manim,3b1b,manim,8,2,200,1,1717.568,200206,3,3,GITHUB_REST_TOKEN,
karpathy/autoresearch:C1:run008:REST,karpathy/autoresearch:C1:run008,2026-06-22T01:55:22.613505Z,REST,C1,repository_metadata,karpathy/autoresearch,karpathy,autoresearch,8,1,200,1,383.862,5329,1,1,GITHUB_REST_TOKEN,
karpathy/autoresearch:C1:run008:GraphQL,karpathy/autoresearch:C1:run008,2026-06-22T01:55:22.980650Z,GraphQL,C1,repository_metadata,karpathy/autoresearch,karpathy,autoresearch,8,2,200,1,366.236,483,1,1,GITHUB_GRAPHQL_TOKEN,
karpathy/autoresearch:C2:run008:REST,karpathy/autoresearch:C2:run008,2026-06-22T01:55:23.646911Z,REST,C2,recent_pull_requests,karpathy/autoresearch,karpathy,autoresearch,8,1,200,1,663.459,164017,1,1,GITHUB_REST_TOKEN,
karpathy/autoresearch:C2:run008:GraphQL,karpathy/autoresearch:C2:run008,2026-06-22T01:55:29.138531Z,GraphQL,C2,recent_pull_requests,karpathy/autoresearch,karpathy,autoresearch,8,2,200,1,5490.492,3027,1,1,GITHUB_GRAPHQL_TOKEN,
karpathy/autoresearch:C3:run008:REST,karpathy/autoresearch:C3:run008,2026-06-22T01:55:29.828626Z,REST,C3,recent_issues,karpathy/autoresearch,karpathy,autoresearch,8,1,200,1,688.366,32386,1,1,GITHUB_REST_TOKEN,
karpathy/autoresearch:C3:run008:GraphQL,karpathy/autoresearch:C3:run008,2026-06-22T01:55:30.298607Z,GraphQL,C3,recent_issues,karpathy/autoresearch,karpathy,autoresearch,8,2,200,1,468.891,2195,1,1,GITHUB_GRAPHQL_TOKEN,
karpathy/autoresearch:C4:run008:GraphQL,karpathy/autoresearch:C4:run008,2026-06-22T01:55:31.052575Z,GraphQL,C4,combined_repository_prs_issues,karpathy/autoresearch,karpathy,autoresearch,8,1,200,1,752.770,5667,1,1,GITHUB_GRAPHQL_TOKEN,
karpathy/autoresearch:C4:run008:REST,karpathy/autoresearch:C4:run008,2026-06-22T01:55:32.887745Z,REST,C4,combined_repository_prs_issues,karpathy/autoresearch,karpathy,autoresearch,8,2,200,1,1831.072,201732,3,3,GITHUB_REST_TOKEN,
TauricResearch/TradingAgents:C1:run008:GraphQL,TauricResearch/TradingAgents:C1:run008,2026-06-22T01:55:33.219239Z,GraphQL,C1,repository_metadata,TauricResearch/TradingAgents,TauricResearch,TradingAgents,8,1,200,1,330.390,482,1,1,GITHUB_GRAPHQL_TOKEN,
TauricResearch/TradingAgents:C1:run008:REST,TauricResearch/TradingAgents:C1:run008,2026-06-22T01:55:33.670351Z,REST,C1,repository_metadata,TauricResearch/TradingAgents,TauricResearch,TradingAgents,8,2,200,1,449.883,6963,1,1,GITHUB_REST_TOKEN,
TauricResearch/TradingAgents:C2:run008:GraphQL,TauricResearch/TradingAgents:C2:run008,2026-06-22T01:55:34.283777Z,GraphQL,C2,recent_pull_requests,TauricResearch/TradingAgents,TauricResearch,TradingAgents,8,1,200,1,612.394,2854,1,1,GITHUB_GRAPHQL_TOKEN,
TauricResearch/TradingAgents:C2:run008:REST,TauricResearch/TradingAgents:C2:run008,2026-06-22T01:55:34.991837Z,REST,C2,recent_pull_requests,TauricResearch/TradingAgents,TauricResearch,TradingAgents,8,2,200,1,704.638,183805,1,1,GITHUB_REST_TOKEN,
TauricResearch/TradingAgents:C3:run008:GraphQL,TauricResearch/TradingAgents:C3:run008,2026-06-22T01:55:35.443270Z,GraphQL,C3,recent_issues,TauricResearch/TradingAgents,TauricResearch,TradingAgents,8,1,200,1,450.422,2138,1,1,GITHUB_GRAPHQL_TOKEN,
TauricResearch/TradingAgents:C3:run008:REST,TauricResearch/TradingAgents:C3:run008,2026-06-22T01:55:36.062348Z,REST,C3,recent_issues,TauricResearch/TradingAgents,TauricResearch,TradingAgents,8,2,200,1,618.403,27807,1,1,GITHUB_REST_TOKEN,
TauricResearch/TradingAgents:C4:run008:GraphQL,TauricResearch/TradingAgents:C4:run008,2026-06-22T01:55:36.714822Z,GraphQL,C4,combined_repository_prs_issues,TauricResearch/TradingAgents,TauricResearch,TradingAgents,8,1,200,1,651.869,5436,1,1,GITHUB_GRAPHQL_TOKEN,
TauricResearch/TradingAgents:C4:run008:REST,TauricResearch/TradingAgents:C4:run008,2026-06-22T01:55:38.917909Z,REST,C4,combined_repository_prs_issues,TauricResearch/TradingAgents,TauricResearch,TradingAgents,8,2,200,1,2198.876,218575,3,3,GITHUB_REST_TOKEN,
sherlock-project/sherlock:C1:run008:GraphQL,sherlock-project/sherlock:C1:run008,2026-06-22T01:55:39.284230Z,GraphQL,C1,repository_metadata,sherlock-project/sherlock,sherlock-project,sherlock,8,1,200,1,365.613,486,1,1,GITHUB_GRAPHQL_TOKEN,
sherlock-project/sherlock:C1:run008:REST,sherlock-project/sherlock:C1:run008,2026-06-22T01:55:39.740088Z,REST,C1,repository_metadata,sherlock-project/sherlock,sherlock-project,sherlock,8,2,200,1,454.852,7045,1,1,GITHUB_REST_TOKEN,
sherlock-project/sherlock:C2:run008:REST,sherlock-project/sherlock:C2:run008,2026-06-22T01:55:40.411095Z,REST,C2,recent_pull_requests,sherlock-project/sherlock,sherlock-project,sherlock,8,1,200,1,667.121,168808,1,1,GITHUB_REST_TOKEN,
sherlock-project/sherlock:C2:run008:GraphQL,sherlock-project/sherlock:C2:run008,2026-06-22T01:55:40.934932Z,GraphQL,C2,recent_pull_requests,sherlock-project/sherlock,sherlock-project,sherlock,8,2,200,1,522.810,2796,1,1,GITHUB_GRAPHQL_TOKEN,
sherlock-project/sherlock:C3:run008:REST,sherlock-project/sherlock:C3:run008,2026-06-22T01:55:41.690637Z,REST,C3,recent_issues,sherlock-project/sherlock,sherlock-project,sherlock,8,1,200,1,754.063,38791,1,1,GITHUB_REST_TOKEN,
sherlock-project/sherlock:C3:run008:GraphQL,sherlock-project/sherlock:C3:run008,2026-06-22T01:55:42.167748Z,GraphQL,C3,recent_issues,sherlock-project/sherlock,sherlock-project,sherlock,8,2,200,1,476.124,2299,1,1,GITHUB_GRAPHQL_TOKEN,
sherlock-project/sherlock:C4:run008:GraphQL,sherlock-project/sherlock:C4:run008,2026-06-22T01:55:42.892528Z,GraphQL,C4,combined_repository_prs_issues,sherlock-project/sherlock,sherlock-project,sherlock,8,1,200,1,723.458,5543,1,1,GITHUB_GRAPHQL_TOKEN,
sherlock-project/sherlock:C4:run008:REST,sherlock-project/sherlock:C4:run008,2026-06-22T01:55:44.595774Z,REST,C4,combined_repository_prs_issues,sherlock-project/sherlock,sherlock-project,sherlock,8,2,200,1,1698.255,214644,3,3,GITHUB_REST_TOKEN,
vllm-project/vllm:C1:run008:GraphQL,vllm-project/vllm:C1:run008,2026-06-22T01:55:44.980960Z,GraphQL,C1,repository_metadata,vllm-project/vllm,vllm-project,vllm,8,1,200,1,383.960,481,1,1,GITHUB_GRAPHQL_TOKEN,
vllm-project/vllm:C1:run008:REST,vllm-project/vllm:C1:run008,2026-06-22T01:55:45.382592Z,REST,C1,repository_metadata,vllm-project/vllm,vllm-project,vllm,8,2,200,1,400.410,6579,1,1,GITHUB_REST_TOKEN,
vllm-project/vllm:C2:run008:REST,vllm-project/vllm:C2:run008,2026-06-22T01:55:46.187075Z,REST,C2,recent_pull_requests,vllm-project/vllm,vllm-project,vllm,8,1,200,1,799.357,242734,1,1,GITHUB_REST_TOKEN,
vllm-project/vllm:C2:run008:GraphQL,vllm-project/vllm:C2:run008,2026-06-22T01:55:46.767501Z,GraphQL,C2,recent_pull_requests,vllm-project/vllm,vllm-project,vllm,8,2,200,1,579.291,2845,1,1,GITHUB_GRAPHQL_TOKEN,
vllm-project/vllm:C3:run008:REST,vllm-project/vllm:C3:run008,2026-06-22T01:55:47.633321Z,REST,C3,recent_issues,vllm-project/vllm,vllm-project,vllm,8,1,200,1,863.205,108408,1,1,GITHUB_REST_TOKEN,
vllm-project/vllm:C3:run008:GraphQL,vllm-project/vllm:C3:run008,2026-06-22T01:55:48.109417Z,GraphQL,C3,recent_issues,vllm-project/vllm,vllm-project,vllm,8,2,200,1,474.797,2794,1,1,GITHUB_GRAPHQL_TOKEN,
vllm-project/vllm:C4:run008:GraphQL,vllm-project/vllm:C4:run008,2026-06-22T01:55:49.109667Z,GraphQL,C4,combined_repository_prs_issues,vllm-project/vllm,vllm-project,vllm,8,1,200,1,999.090,6082,1,1,GITHUB_GRAPHQL_TOKEN,
vllm-project/vllm:C4:run008:REST,vllm-project/vllm:C4:run008,2026-06-22T01:55:50.980876Z,REST,C4,combined_repository_prs_issues,vllm-project/vllm,vllm-project,vllm,8,2,200,1,1864.926,357721,3,3,GITHUB_REST_TOKEN,
infiniflow/ragflow:C1:run008:REST,infiniflow/ragflow:C1:run008,2026-06-22T01:55:51.357618Z,REST,C1,repository_metadata,infiniflow/ragflow,infiniflow,ragflow,8,1,200,1,375.416,6676,1,1,GITHUB_REST_TOKEN,
infiniflow/ragflow:C1:run008:GraphQL,infiniflow/ragflow:C1:run008,2026-06-22T01:55:51.792493Z,GraphQL,C1,repository_metadata,infiniflow/ragflow,infiniflow,ragflow,8,2,200,1,433.983,576,1,1,GITHUB_GRAPHQL_TOKEN,
infiniflow/ragflow:C2:run008:GraphQL,infiniflow/ragflow:C2:run008,2026-06-22T01:55:52.408830Z,GraphQL,C2,recent_pull_requests,infiniflow/ragflow,infiniflow,ragflow,8,1,200,1,615.255,2885,1,1,GITHUB_GRAPHQL_TOKEN,
infiniflow/ragflow:C2:run008:REST,infiniflow/ragflow:C2:run008,2026-06-22T01:55:53.155359Z,REST,C2,recent_pull_requests,infiniflow/ragflow,infiniflow,ragflow,8,2,200,1,742.806,180183,1,1,GITHUB_REST_TOKEN,
infiniflow/ragflow:C3:run008:GraphQL,infiniflow/ragflow:C3:run008,2026-06-22T01:55:53.731084Z,GraphQL,C3,recent_issues,infiniflow/ragflow,infiniflow,ragflow,8,1,200,1,574.500,2615,1,1,GITHUB_GRAPHQL_TOKEN,
infiniflow/ragflow:C3:run008:REST,infiniflow/ragflow:C3:run008,2026-06-22T01:55:54.388208Z,REST,C3,recent_issues,infiniflow/ragflow,infiniflow,ragflow,8,2,200,1,655.263,44231,1,1,GITHUB_REST_TOKEN,
infiniflow/ragflow:C4:run008:REST,infiniflow/ragflow:C4:run008,2026-06-22T01:55:56.361518Z,REST,C4,combined_repository_prs_issues,infiniflow/ragflow,infiniflow,ragflow,8,1,200,1,1967.055,231090,3,3,GITHUB_REST_TOKEN,
infiniflow/ragflow:C4:run008:GraphQL,infiniflow/ragflow:C4:run008,2026-06-22T01:55:57.245835Z,GraphQL,C4,combined_repository_prs_issues,infiniflow/ragflow,infiniflow,ragflow,8,2,200,1,883.191,6038,1,1,GITHUB_GRAPHQL_TOKEN,
PaddlePaddle/PaddleOCR:C1:run008:GraphQL,PaddlePaddle/PaddleOCR:C1:run008,2026-06-22T01:55:57.759961Z,GraphQL,C1,repository_metadata,PaddlePaddle/PaddleOCR,PaddlePaddle,PaddleOCR,8,1,200,1,513.043,590,1,1,GITHUB_GRAPHQL_TOKEN,
PaddlePaddle/PaddleOCR:C1:run008:REST,PaddlePaddle/PaddleOCR:C1:run008,2026-06-22T01:55:58.288459Z,REST,C1,repository_metadata,PaddlePaddle/PaddleOCR,PaddlePaddle,PaddleOCR,8,2,200,1,527.178,6948,1,1,GITHUB_REST_TOKEN,
PaddlePaddle/PaddleOCR:C2:run008:GraphQL,PaddlePaddle/PaddleOCR:C2:run008,2026-06-22T01:55:59.003956Z,GraphQL,C2,recent_pull_requests,PaddlePaddle/PaddleOCR,PaddlePaddle,PaddleOCR,8,1,200,1,714.451,2819,1,1,GITHUB_GRAPHQL_TOKEN,
PaddlePaddle/PaddleOCR:C2:run008:REST,PaddlePaddle/PaddleOCR:C2:run008,2026-06-22T01:55:59.616253Z,REST,C2,recent_pull_requests,PaddlePaddle/PaddleOCR,PaddlePaddle,PaddleOCR,8,2,200,1,608.690,174667,1,1,GITHUB_REST_TOKEN,
PaddlePaddle/PaddleOCR:C3:run008:GraphQL,PaddlePaddle/PaddleOCR:C3:run008,2026-06-22T01:56:00.132787Z,GraphQL,C3,recent_issues,PaddlePaddle/PaddleOCR,PaddlePaddle,PaddleOCR,8,1,200,1,515.390,2524,1,1,GITHUB_GRAPHQL_TOKEN,
PaddlePaddle/PaddleOCR:C3:run008:REST,PaddlePaddle/PaddleOCR:C3:run008,2026-06-22T01:56:01.056644Z,REST,C3,recent_issues,PaddlePaddle/PaddleOCR,PaddlePaddle,PaddleOCR,8,2,200,1,921.119,192027,1,1,GITHUB_REST_TOKEN,
PaddlePaddle/PaddleOCR:C4:run008:REST,PaddlePaddle/PaddleOCR:C4:run008,2026-06-22T01:56:03.127740Z,REST,C4,combined_repository_prs_issues,PaddlePaddle/PaddleOCR,PaddlePaddle,PaddleOCR,8,1,200,1,2065.096,373642,3,3,GITHUB_REST_TOKEN,
PaddlePaddle/PaddleOCR:C4:run008:GraphQL,PaddlePaddle/PaddleOCR:C4:run008,2026-06-22T01:56:04.056228Z,GraphQL,C4,combined_repository_prs_issues,PaddlePaddle/PaddleOCR,PaddlePaddle,PaddleOCR,8,2,200,1,927.386,5895,1,1,GITHUB_GRAPHQL_TOKEN,
bregman-arie/devops-exercises:C1:run008:GraphQL,bregman-arie/devops-exercises:C1:run008,2026-06-22T01:56:04.398430Z,GraphQL,C1,repository_metadata,bregman-arie/devops-exercises,bregman-arie,devops-exercises,8,1,200,1,341.216,618,1,1,GITHUB_GRAPHQL_TOKEN,
bregman-arie/devops-exercises:C1:run008:REST,bregman-arie/devops-exercises:C1:run008,2026-06-22T01:56:04.782231Z,REST,C1,repository_metadata,bregman-arie/devops-exercises,bregman-arie,devops-exercises,8,2,200,1,382.865,6158,1,1,GITHUB_REST_TOKEN,
bregman-arie/devops-exercises:C2:run008:REST,bregman-arie/devops-exercises:C2:run008,2026-06-22T01:56:05.686668Z,REST,C2,recent_pull_requests,bregman-arie/devops-exercises,bregman-arie,devops-exercises,8,1,200,1,901.313,174512,1,1,GITHUB_REST_TOKEN,
bregman-arie/devops-exercises:C2:run008:GraphQL,bregman-arie/devops-exercises:C2:run008,2026-06-22T01:56:06.203927Z,GraphQL,C2,recent_pull_requests,bregman-arie/devops-exercises,bregman-arie,devops-exercises,8,2,200,1,516.312,2778,1,1,GITHUB_GRAPHQL_TOKEN,
bregman-arie/devops-exercises:C3:run008:GraphQL,bregman-arie/devops-exercises:C3:run008,2026-06-22T01:56:06.725059Z,GraphQL,C3,recent_issues,bregman-arie/devops-exercises,bregman-arie,devops-exercises,8,1,200,1,518.888,1942,1,1,GITHUB_GRAPHQL_TOKEN,
bregman-arie/devops-exercises:C3:run008:REST,bregman-arie/devops-exercises:C3:run008,2026-06-22T01:56:07.385324Z,REST,C3,recent_issues,bregman-arie/devops-exercises,bregman-arie,devops-exercises,8,2,200,1,659.229,29326,1,1,GITHUB_REST_TOKEN,
bregman-arie/devops-exercises:C4:run008:REST,bregman-arie/devops-exercises:C4:run008,2026-06-22T01:56:09.139711Z,REST,C4,combined_repository_prs_issues,bregman-arie/devops-exercises,bregman-arie,devops-exercises,8,1,200,1,1751.399,209996,3,3,GITHUB_REST_TOKEN,
bregman-arie/devops-exercises:C4:run008:GraphQL,bregman-arie/devops-exercises:C4:run008,2026-06-22T01:56:09.898316Z,GraphQL,C4,combined_repository_prs_issues,bregman-arie/devops-exercises,bregman-arie,devops-exercises,8,2,200,1,757.980,5300,1,1,GITHUB_GRAPHQL_TOKEN,
fighting41love/funNLP:C1:run008:GraphQL,fighting41love/funNLP:C1:run008,2026-06-22T01:56:10.333926Z,GraphQL,C1,repository_metadata,fighting41love/funNLP,fighting41love,funNLP,8,1,200,1,434.781,14032,1,1,GITHUB_GRAPHQL_TOKEN,
fighting41love/funNLP:C1:run008:REST,fighting41love/funNLP:C1:run008,2026-06-22T01:56:10.724480Z,REST,C1,repository_metadata,fighting41love/funNLP,fighting41love,funNLP,8,2,200,1,389.470,19011,1,1,GITHUB_REST_TOKEN,
fighting41love/funNLP:C2:run008:REST,fighting41love/funNLP:C2:run008,2026-06-22T01:56:11.648765Z,REST,C2,recent_pull_requests,fighting41love/funNLP,fighting41love,funNLP,8,1,200,1,920.114,300894,1,1,GITHUB_REST_TOKEN,
fighting41love/funNLP:C2:run008:GraphQL,fighting41love/funNLP:C2:run008,2026-06-22T01:56:12.192768Z,GraphQL,C2,recent_pull_requests,fighting41love/funNLP,fighting41love,funNLP,8,2,200,1,542.896,2520,1,1,GITHUB_GRAPHQL_TOKEN,
fighting41love/funNLP:C3:run008:REST,fighting41love/funNLP:C3:run008,2026-06-22T01:56:12.714092Z,REST,C3,recent_issues,fighting41love/funNLP,fighting41love,funNLP,8,1,200,1,520.133,31953,1,1,GITHUB_REST_TOKEN,
fighting41love/funNLP:C3:run008:GraphQL,fighting41love/funNLP:C3:run008,2026-06-22T01:56:13.143250Z,GraphQL,C3,recent_issues,fighting41love/funNLP,fighting41love,funNLP,8,2,200,1,428.468,2320,1,1,GITHUB_GRAPHQL_TOKEN,
fighting41love/funNLP:C4:run008:GraphQL,fighting41love/funNLP:C4:run008,2026-06-22T01:56:13.850500Z,GraphQL,C4,combined_repository_prs_issues,fighting41love/funNLP,fighting41love,funNLP,8,1,200,1,705.564,18834,1,1,GITHUB_GRAPHQL_TOKEN,
fighting41love/funNLP:C4:run008:REST,fighting41love/funNLP:C4:run008,2026-06-22T01:56:15.583829Z,REST,C4,combined_repository_prs_issues,fighting41love/funNLP,fighting41love,funNLP,8,2,200,1,1728.004,351858,3,3,GITHUB_REST_TOKEN,
swisskyrepo/PayloadsAllTheThings:C1:run008:GraphQL,swisskyrepo/PayloadsAllTheThings:C1:run008,2026-06-22T01:56:15.950348Z,GraphQL,C1,repository_metadata,swisskyrepo/PayloadsAllTheThings,swisskyrepo,PayloadsAllTheThings,8,1,200,1,365.495,512,1,1,GITHUB_GRAPHQL_TOKEN,
swisskyrepo/PayloadsAllTheThings:C1:run008:REST,swisskyrepo/PayloadsAllTheThings:C1:run008,2026-06-22T01:56:16.307853Z,REST,C1,repository_metadata,swisskyrepo/PayloadsAllTheThings,swisskyrepo,PayloadsAllTheThings,8,2,200,1,356.522,6276,1,1,GITHUB_REST_TOKEN,
swisskyrepo/PayloadsAllTheThings:C2:run008:GraphQL,swisskyrepo/PayloadsAllTheThings:C2:run008,2026-06-22T01:56:16.814536Z,GraphQL,C2,recent_pull_requests,swisskyrepo/PayloadsAllTheThings,swisskyrepo,PayloadsAllTheThings,8,1,200,1,505.570,2586,1,1,GITHUB_GRAPHQL_TOKEN,
swisskyrepo/PayloadsAllTheThings:C2:run008:REST,swisskyrepo/PayloadsAllTheThings:C2:run008,2026-06-22T01:56:17.477448Z,REST,C2,recent_pull_requests,swisskyrepo/PayloadsAllTheThings,swisskyrepo,PayloadsAllTheThings,8,2,200,1,659.361,177208,1,1,GITHUB_REST_TOKEN,
swisskyrepo/PayloadsAllTheThings:C3:run008:GraphQL,swisskyrepo/PayloadsAllTheThings:C3:run008,2026-06-22T01:56:17.780625Z,GraphQL,C3,recent_issues,swisskyrepo/PayloadsAllTheThings,swisskyrepo,PayloadsAllTheThings,8,1,200,1,302.140,47,1,1,GITHUB_GRAPHQL_TOKEN,
swisskyrepo/PayloadsAllTheThings:C3:run008:REST,swisskyrepo/PayloadsAllTheThings:C3:run008,2026-06-22T01:56:18.242721Z,REST,C3,recent_issues,swisskyrepo/PayloadsAllTheThings,swisskyrepo,PayloadsAllTheThings,8,2,200,1,461.014,79,1,1,GITHUB_REST_TOKEN,
swisskyrepo/PayloadsAllTheThings:C4:run008:GraphQL,swisskyrepo/PayloadsAllTheThings:C4:run008,2026-06-22T01:56:18.963625Z,GraphQL,C4,combined_repository_prs_issues,swisskyrepo/PayloadsAllTheThings,swisskyrepo,PayloadsAllTheThings,8,1,200,1,719.794,3107,1,1,GITHUB_GRAPHQL_TOKEN,
swisskyrepo/PayloadsAllTheThings:C4:run008:REST,swisskyrepo/PayloadsAllTheThings:C4:run008,2026-06-22T01:56:20.738739Z,REST,C4,combined_repository_prs_issues,swisskyrepo/PayloadsAllTheThings,swisskyrepo,PayloadsAllTheThings,8,2,200,1,1771.112,183563,3,3,GITHUB_REST_TOKEN,
d2l-ai/d2l-zh:C1:run008:REST,d2l-ai/d2l-zh:C1:run008,2026-06-22T01:56:21.188499Z,REST,C1,repository_metadata,d2l-ai/d2l-zh,d2l-ai,d2l-zh,8,1,200,1,448.650,6319,1,1,GITHUB_REST_TOKEN,
d2l-ai/d2l-zh:C1:run008:GraphQL,d2l-ai/d2l-zh:C1:run008,2026-06-22T01:56:21.562052Z,GraphQL,C1,repository_metadata,d2l-ai/d2l-zh,d2l-ai,d2l-zh,8,2,200,1,372.635,531,1,1,GITHUB_GRAPHQL_TOKEN,
d2l-ai/d2l-zh:C2:run008:GraphQL,d2l-ai/d2l-zh:C2:run008,2026-06-22T01:56:22.483802Z,GraphQL,C2,recent_pull_requests,d2l-ai/d2l-zh,d2l-ai,d2l-zh,8,1,200,1,920.714,2604,1,1,GITHUB_GRAPHQL_TOKEN,
d2l-ai/d2l-zh:C2:run008:REST,d2l-ai/d2l-zh:C2:run008,2026-06-22T01:56:23.122535Z,REST,C2,recent_pull_requests,d2l-ai/d2l-zh,d2l-ai,d2l-zh,8,2,200,1,635.548,142530,1,1,GITHUB_REST_TOKEN,
d2l-ai/d2l-zh:C3:run008:REST,d2l-ai/d2l-zh:C3:run008,2026-06-22T01:56:23.503341Z,REST,C3,recent_issues,d2l-ai/d2l-zh,d2l-ai,d2l-zh,8,1,200,1,379.590,79,1,1,GITHUB_REST_TOKEN,
d2l-ai/d2l-zh:C3:run008:GraphQL,d2l-ai/d2l-zh:C3:run008,2026-06-22T01:56:23.815254Z,GraphQL,C3,recent_issues,d2l-ai/d2l-zh,d2l-ai,d2l-zh,8,2,200,1,310.924,47,1,1,GITHUB_GRAPHQL_TOKEN,
d2l-ai/d2l-zh:C4:run008:REST,d2l-ai/d2l-zh:C4:run008,2026-06-22T01:56:25.275865Z,REST,C4,combined_repository_prs_issues,d2l-ai/d2l-zh,d2l-ai,d2l-zh,8,1,200,1,1456.590,148928,3,3,GITHUB_REST_TOKEN,
d2l-ai/d2l-zh:C4:run008:GraphQL,d2l-ai/d2l-zh:C4:run008,2026-06-22T01:56:25.873652Z,GraphQL,C4,combined_repository_prs_issues,d2l-ai/d2l-zh,d2l-ai,d2l-zh,8,2,200,1,596.812,3144,1,1,GITHUB_GRAPHQL_TOKEN,
tensorflow/models:C1:run008:REST,tensorflow/models:C1:run008,2026-06-22T01:56:26.487792Z,REST,C1,repository_metadata,tensorflow/models,tensorflow,models,8,1,200,1,613.380,6436,1,1,GITHUB_REST_TOKEN,
tensorflow/models:C1:run008:GraphQL,tensorflow/models:C1:run008,2026-06-22T01:56:26.913135Z,GraphQL,C1,repository_metadata,tensorflow/models,tensorflow,models,8,2,200,1,424.370,446,1,1,GITHUB_GRAPHQL_TOKEN,
tensorflow/models:C2:run008:REST,tensorflow/models:C2:run008,2026-06-22T01:56:27.784466Z,REST,C2,recent_pull_requests,tensorflow/models,tensorflow,models,8,1,200,1,867.007,234153,1,1,GITHUB_REST_TOKEN,
tensorflow/models:C2:run008:GraphQL,tensorflow/models:C2:run008,2026-06-22T01:56:28.332168Z,GraphQL,C2,recent_pull_requests,tensorflow/models,tensorflow,models,8,2,200,1,546.637,3310,1,1,GITHUB_GRAPHQL_TOKEN,
tensorflow/models:C3:run008:GraphQL,tensorflow/models:C3:run008,2026-06-22T01:56:28.850103Z,GraphQL,C3,recent_issues,tensorflow/models,tensorflow,models,8,1,200,1,516.697,2307,1,1,GITHUB_GRAPHQL_TOKEN,
tensorflow/models:C3:run008:REST,tensorflow/models:C3:run008,2026-06-22T01:56:29.924584Z,REST,C3,recent_issues,tensorflow/models,tensorflow,models,8,2,200,1,1072.793,68233,1,1,GITHUB_REST_TOKEN,
tensorflow/models:C4:run008:GraphQL,tensorflow/models:C4:run008,2026-06-22T01:56:30.660827Z,GraphQL,C4,combined_repository_prs_issues,tensorflow/models,tensorflow,models,8,1,200,1,735.303,6025,1,1,GITHUB_GRAPHQL_TOKEN,
tensorflow/models:C4:run008:REST,tensorflow/models:C4:run008,2026-06-22T01:56:32.557217Z,REST,C4,combined_repository_prs_issues,tensorflow/models,tensorflow,models,8,2,200,1,1890.595,308822,3,3,GITHUB_REST_TOKEN,
Z4nzu/hackingtool:C1:run008:GraphQL,Z4nzu/hackingtool:C1:run008,2026-06-22T01:56:32.959363Z,GraphQL,C1,repository_metadata,Z4nzu/hackingtool,Z4nzu,hackingtool,8,1,200,1,400.936,437,1,1,GITHUB_GRAPHQL_TOKEN,
Z4nzu/hackingtool:C1:run008:REST,Z4nzu/hackingtool:C1:run008,2026-06-22T01:56:33.373281Z,REST,C1,repository_metadata,Z4nzu/hackingtool,Z4nzu,hackingtool,8,2,200,1,412.827,5415,1,1,GITHUB_REST_TOKEN,
Z4nzu/hackingtool:C2:run008:GraphQL,Z4nzu/hackingtool:C2:run008,2026-06-22T01:56:33.935310Z,GraphQL,C2,recent_pull_requests,Z4nzu/hackingtool,Z4nzu,hackingtool,8,1,200,1,560.771,2856,1,1,GITHUB_GRAPHQL_TOKEN,
Z4nzu/hackingtool:C2:run008:REST,Z4nzu/hackingtool:C2:run008,2026-06-22T01:56:34.672458Z,REST,C2,recent_pull_requests,Z4nzu/hackingtool,Z4nzu,hackingtool,8,2,200,1,734.139,154106,1,1,GITHUB_REST_TOKEN,
Z4nzu/hackingtool:C3:run008:REST,Z4nzu/hackingtool:C3:run008,2026-06-22T01:56:35.280661Z,REST,C3,recent_issues,Z4nzu/hackingtool,Z4nzu,hackingtool,8,1,200,1,606.676,32610,1,1,GITHUB_REST_TOKEN,
